0.005258639741921723, 7291852.087948833
0.005512389903611248, 7280056.119720624
0.005778384514001865, 7195745.900204461
0.006057214416161388, 7486218.970674764
0.0063494989636720305, 7172483.734839172
0.006655887396375444, 6879285.11500742
0.006977060282502899, 6907632.208166708
0.007313731030394003, 6953509.438567899
0.00766664747316176, 6917438.196182958
0.008036593529824027, 6675189.642729679
0.008424390946591084, 6597884.372710394
0.0088309011221773, 6479561.923666904
0.009257027021191223, 6397643.636113792
0.009703715179854315, 6346244.125161042
0.010171957808503619, 6436628.674830576
0.010662794995548421, 6449276.096394882
0.01117731701777653, 6277154.533988484
0.011716666762142055, 6160169.147957371
0.012282042264413932, 5985034.654335234
0.012874699370324313, 5939077.087310265
0.013495954525127887, 5803393.437235828
0.014147187697768501, 5676906.710524753
0.014829845446148307, 5625249.5736083705
0.01554544413030833, 5892291.361111796
0.016295573280657717, 6310613.5257158615
0.01708189912873327, 6586555.637642793
0.017906168308332214, 6730803.077591053
0.018770211735239177, 6669555.987605989
0.01967594867416533, 6742772.861531575
0.020625391001933474, 6792419.503863895
0.021620647676378654, 6874368.348525329
0.022663929420890884, 7077960.875841667
0.0237575536350055, 7264127.23592077
0.024903949541949133, 7296673.318181076
0.026105663584574928, 7313629.917484216
0.027365365081673015, 7299183.692595089
0.028685852157220384, 7324012.2547547575
0.030070057955740533, 7399110.99735906
0.03152105715757865, 7363365.278479782
0.03304207280856472, 7319922.061300246
0.03463648347923493, 7219617.121881943
0.03630783076951358, 7115587.246297299
0.038059827175525814, 6998000.148655387
0.03989636433601512, 6872502.266422059
0.04182152167668293, 6775900.769369994
0.043839575471651994, 6661540.504175575
0.0459550083421811, 6610388.219871182
0.04817251921373026, 6654291.2961012265
0.05049703375349389, 6596102.719432266
0.05293371531158594, 6552490.415176799
0.05548797639018068, 6534864.390802693
0.05816549066608496, 6503293.918956654
0.060972205593446765, 6497426.66808219
0.06391435561459463, 6415282.524323458
0.0669984760083523, 6340987.234700791
0.07023141740658892, 6301318.4306729715
0.07362036101125084, 6286619.508270553
0.07667849222007733, 6258342.9281166475
0.1399866777136103, 6097107.9398242645
0.1467415884600208, 6150807.124470681
0.15120890146899466, 6175766.157499054
0.16722502309245987, 6178035.785678869
0.20062101086519357, 6050694.005065957
0.21030176795138922, 5940056.433617578
0.22044965984743248, 5894444.24297096
0.23108722765508077, 5842900.163295039
0.23761277637284708, 5808018.889245166
0.2543625661859385, 5649193.6257476155
0.2648799463991816, 5567002.952841618
0.2826335770677727, 5445881.852335744
0.29818181371951175, 5330175.266041438
0.3143929148420317, 5200789.532154325
0.32976537889352625, 5076785.719077896
0.34567786241027354, 4946606.628298154
0.3623581861791425, 4814589.07334367
0.37857981922153, 4682309.293460529
0.3905695963379726, 4593499.200615206
0.5397257154164249, 3652824.77138628
0.5657696154126749, 3504758.843983716
0.5930702365686551, 3368722.67699847
0.6216882206497522, 3256577.3631598884
0.6516871356263276, 3112286.0030047605
0.6831336168746766, 2964814.498275681
0.716097515191497, 2828380.3207800514
0.7506520519506379, 2700158.234990584
0.7868739817467716, 2578672.494362758
0.8248437628872753, 2449456.3468524357
0.864645736111012, 2315076.4004200683
0.9063683119309993, 2184935.880814859
0.9501041670171102, 2057684.0113952467
0.9959504500550083, 1944100.639358216
1.0440089975385944, 1830219.4473219789
1.0897080499023488, 1697052.4538197482
1.1325450466469185, 1560453.2253348222
1.1821195575113375, 1436242.8229463883
1.2391615005947463, 1328585.996713763
1.276885790960696, 1266914.2648904512
1.467645902395085, 954938.3437512701
1.5188189966685395, 872742.1050784611
1.5717763670901057, 818715.9164928965
1.6230996821962687, 724664.398212116
1.6781517438019, 657319.4009095212
1.7419871888473768, 597585.5819891117
1.7758963705328201, 488446.6860736056
1.8143479503869193, 449338.52444389474
1.8536320810687636, 411411.7592129181
1.8937667889086987, 376093.01392080076
1.9347704905418726, 342994.46447538194
1.9597976388995666, 325883.12121491844
